,IEEE,00137A000001276C
,EP,01
,DeviceName,Z311G 1-3
,BeginTime,2014-10-01
,EndTime,2014-10-01

IEEE,EP,Intime,Lux
00137A000001276C,01,"10/1/2014 1:11:42 PM",415
00137A000001276C,01,"10/1/2014 1:11:52 PM",451
00137A000001276C,01,"10/1/2014 1:12:02 PM",437
00137A000001276C,01,"10/1/2014 1:12:42 PM",740
00137A000001276C,01,"10/1/2014 1:12:52 PM",566
00137A000001276C,01,"10/1/2014 1:13:02 PM",674
00137A000001276C,01,"10/1/2014 1:13:12 PM",707
00137A000001276C,01,"10/1/2014 1:13:22 PM",693
00137A000001276C,01,"10/1/2014 1:13:32 PM",455
00137A000001276C,01,"10/1/2014 1:13:42 PM",447
00137A000001276C,01,"10/1/2014 1:14:02 PM",494
00137A000001276C,01,"10/1/2014 1:14:12 PM",428
00137A000001276C,01,"10/1/2014 1:14:13 PM",428
00137A000001276C,01,"10/1/2014 1:14:13 PM",428
00137A000001276C,01,"10/1/2014 1:14:22 PM",438
00137A000001276C,01,"10/1/2014 1:14:32 PM",452
00137A000001276C,01,"10/1/2014 1:14:42 PM",659
00137A000001276C,01,"10/1/2014 1:14:52 PM",609
00137A000001276C,01,"10/1/2014 1:15:02 PM",532
00137A000001276C,01,"10/1/2014 1:15:12 PM",460
00137A000001276C,01,"10/1/2014 1:15:22 PM",400
00137A000001276C,01,"10/1/2014 1:15:32 PM",418
00137A000001276C,01,"10/1/2014 1:16:02 PM",449
00137A000001276C,01,"10/1/2014 1:16:12 PM",664
00137A000001276C,01,"10/1/2014 1:16:22 PM",694
00137A000001276C,01,"10/1/2014 1:16:32 PM",683
00137A000001276C,01,"10/1/2014 1:16:42 PM",672
00137A000001276C,01,"10/1/2014 1:16:52 PM",653
00137A000001276C,01,"10/1/2014 1:17:02 PM",671
00137A000001276C,01,"10/1/2014 1:17:42 PM",437
00137A000001276C,01,"10/1/2014 1:17:52 PM",514
00137A000001276C,01,"10/1/2014 1:18:02 PM",562
00137A000001276C,01,"10/1/2014 1:18:22 PM",588
00137A000001276C,01,"10/1/2014 1:18:32 PM",657
00137A000001276C,01,"10/1/2014 1:19:31 PM",660
00137A000001276C,01,"10/1/2014 1:20:01 PM",664
00137A000001276C,01,"10/1/2014 1:20:21 PM",664
00137A000001276C,01,"10/1/2014 1:20:32 PM",607
00137A000001276C,01,"10/1/2014 1:20:41 PM",388
00137A000001276C,01,"10/1/2014 1:20:51 PM",437
00137A000001276C,01,"10/1/2014 1:20:51 PM",437
00137A000001276C,01,"10/1/2014 1:21:01 PM",569
00137A000001276C,01,"10/1/2014 1:21:12 PM",551
00137A000001276C,01,"10/1/2014 1:21:21 PM",603
00137A000001276C,01,"10/1/2014 1:21:21 PM",603
00137A000001276C,01,"10/1/2014 1:21:41 PM",651
00137A000001276C,01,"10/1/2014 1:21:51 PM",633
00137A000001276C,01,"10/1/2014 1:21:51 PM",633
00137A000001276C,01,"10/1/2014 1:22:01 PM",642
00137A000001276C,01,"10/1/2014 1:22:21 PM",423
00137A000001276C,01,"10/1/2014 1:22:21 PM",423
00137A000001276C,01,"10/1/2014 1:22:31 PM",679
00137A000001276C,01,"10/1/2014 1:22:42 PM",650
00137A000001276C,01,"10/1/2014 1:22:51 PM",641
00137A000001276C,01,"10/1/2014 1:23:12 PM",649
00137A000001276C,01,"10/1/2014 1:23:32 PM",661
00137A000001276C,01,"10/1/2014 1:23:32 PM",661
00137A000001276C,01,"10/1/2014 1:23:41 PM",588
00137A000001276C,01,"10/1/2014 1:23:52 PM",410
00137A000001276C,01,"10/1/2014 1:24:12 PM",637
00137A000001276C,01,"10/1/2014 1:24:32 PM",575
00137A000001276C,01,"10/1/2014 1:24:42 PM",550
00137A000001276C,01,"10/1/2014 1:24:52 PM",594
00137A000001276C,01,"10/1/2014 1:25:02 PM",646
00137A000001276C,01,"10/1/2014 1:25:52 PM",629
00137A000001276C,01,"10/1/2014 1:26:02 PM",472
00137A000001276C,01,"10/1/2014 1:26:12 PM",503
00137A000001276C,01,"10/1/2014 1:26:22 PM",400
00137A000001276C,01,"10/1/2014 1:26:32 PM",615
00137A000001276C,01,"10/1/2014 1:26:42 PM",655
00137A000001276C,01,"10/1/2014 1:26:52 PM",594
00137A000001276C,01,"10/1/2014 1:27:02 PM",366
00137A000001276C,01,"10/1/2014 1:27:02 PM",366
00137A000001276C,01,"10/1/2014 1:27:12 PM",451
00137A000001276C,01,"10/1/2014 1:27:22 PM",568
00137A000001276C,01,"10/1/2014 1:27:32 PM",454
00137A000001276C,01,"10/1/2014 1:27:42 PM",402
00137A000001276C,01,"10/1/2014 1:28:02 PM",440
00137A000001276C,01,"10/1/2014 1:28:12 PM",460
00137A000001276C,01,"10/1/2014 1:28:12 PM",460
00137A000001276C,01,"10/1/2014 1:28:22 PM",688
00137A000001276C,01,"10/1/2014 1:28:32 PM",661
00137A000001276C,01,"10/1/2014 1:28:42 PM",630
00137A000001276C,01,"10/1/2014 1:28:52 PM",616
00137A000001276C,01,"10/1/2014 1:29:22 PM",594
00137A000001276C,01,"10/1/2014 1:29:32 PM",612
00137A000001276C,01,"10/1/2014 1:29:42 PM",628
00137A000001276C,01,"10/1/2014 1:30:02 PM",388
00137A000001276C,01,"10/1/2014 1:30:12 PM",506
00137A000001276C,01,"10/1/2014 1:30:22 PM",588
00137A000001276C,01,"10/1/2014 1:30:32 PM",615
00137A000001276C,01,"10/1/2014 1:30:52 PM",577
00137A000001276C,01,"10/1/2014 1:31:02 PM",598
00137A000001276C,01,"10/1/2014 1:31:32 PM",612
00137A000001276C,01,"10/1/2014 1:32:31 PM",595
00137A000001276C,01,"10/1/2014 1:32:51 PM",616
00137A000001276C,01,"10/1/2014 1:33:50 PM",598
00137A000001276C,01,"10/1/2014 1:34:49 PM",595
00137A000001276C,01,"10/1/2014 1:35:09 PM",616
00137A000001276C,01,"10/1/2014 1:36:08 PM",619
00137A000001276C,01,"10/1/2014 1:37:07 PM",619
00137A000001276C,01,"10/1/2014 1:37:27 PM",604
00137A000001276C,01,"10/1/2014 1:37:37 PM",619
00137A000001276C,01,"10/1/2014 1:38:36 PM",608
00137A000001276C,01,"10/1/2014 1:38:46 PM",573
00137A000001276C,01,"10/1/2014 1:38:56 PM",590
00137A000001276C,01,"10/1/2014 1:39:06 PM",609
00137A000001276C,01,"10/1/2014 1:39:06 PM",609
00137A000001276C,01,"10/1/2014 1:39:26 PM",586
00137A000001276C,01,"10/1/2014 1:39:26 PM",586
00137A000001276C,01,"10/1/2014 1:39:46 PM",591
00137A000001276C,01,"10/1/2014 1:39:56 PM",450
00137A000001276C,01,"10/1/2014 1:40:06 PM",346
00137A000001276C,01,"10/1/2014 1:40:16 PM",551
00137A000001276C,01,"10/1/2014 1:40:26 PM",633
00137A000001276C,01,"10/1/2014 1:40:36 PM",599
00137A000001276C,01,"10/1/2014 1:40:46 PM",590
00137A000001276C,01,"10/1/2014 1:41:06 PM",579
00137A000001276C,01,"10/1/2014 1:41:16 PM",592
00137A000001276C,01,"10/1/2014 1:41:26 PM",602
00137A000001276C,01,"10/1/2014 1:42:25 PM",588
00137A000001276C,01,"10/1/2014 1:43:24 PM",586
00137A000001276C,01,"10/1/2014 1:44:23 PM",579
00137A000001276C,01,"10/1/2014 1:45:22 PM",573
00137A000001276C,01,"10/1/2014 1:46:21 PM",575
00137A000001276C,01,"10/1/2014 1:47:20 PM",576
00137A000001276C,01,"10/1/2014 1:48:19 PM",576
00137A000001276C,01,"10/1/2014 1:49:18 PM",572
00137A000001276C,01,"10/1/2014 1:50:17 PM",520
00137A000001276C,01,"10/1/2014 1:50:27 PM",582
00137A000001276C,01,"10/1/2014 1:50:57 PM",575
00137A000001276C,01,"10/1/2014 1:51:37 PM",584
00137A000001276C,01,"10/1/2014 1:52:36 PM",583
00137A000001276C,01,"10/1/2014 1:53:35 PM",577
00137A000001276C,01,"10/1/2014 1:54:34 PM",575
00137A000001276C,01,"10/1/2014 1:54:34 PM",575
00137A000001276C,01,"10/1/2014 1:55:04 PM",568
00137A000001276C,01,"10/1/2014 1:55:14 PM",561
00137A000001276C,01,"10/1/2014 1:55:44 PM",548
00137A000001276C,01,"10/1/2014 1:55:54 PM",563
00137A000001276C,01,"10/1/2014 1:56:53 PM",570
00137A000001276C,01,"10/1/2014 1:57:23 PM",577
00137A000001276C,01,"10/1/2014 1:57:43 PM",368
00137A000001276C,01,"10/1/2014 1:57:53 PM",447
00137A000001276C,01,"10/1/2014 1:58:03 PM",569
00137A000001276C,01,"10/1/2014 1:58:13 PM",555
00137A000001276C,01,"10/1/2014 1:58:13 PM",555
00137A000001276C,01,"10/1/2014 1:58:23 PM",529
00137A000001276C,01,"10/1/2014 1:58:33 PM",594
00137A000001276C,01,"10/1/2014 1:58:43 PM",434
00137A000001276C,01,"10/1/2014 1:58:43 PM",434
00137A000001276C,01,"10/1/2014 1:58:53 PM",522
00137A000001276C,01,"10/1/2014 1:59:03 PM",379
00137A000001276C,01,"10/1/2014 1:59:13 PM",418
00137A000001276C,01,"10/1/2014 1:59:23 PM",429
00137A000001276C,01,"10/1/2014 1:59:23 PM",429
00137A000001276C,01,"10/1/2014 1:59:33 PM",454
00137A000001276C,01,"10/1/2014 1:59:53 PM",583
00137A000001276C,01,"10/1/2014 2:00:13 PM",495
00137A000001276C,01,"10/1/2014 2:00:23 PM",561
00137A000001276C,01,"10/1/2014 2:01:22 PM",474
00137A000001276C,01,"10/1/2014 2:01:42 PM",560
00137A000001276C,01,"10/1/2014 2:02:41 PM",561
00137A000001276C,01,"10/1/2014 2:03:31 PM",553
00137A000001276C,01,"10/1/2014 2:03:41 PM",543
00137A000001276C,01,"10/1/2014 2:03:41 PM",543
00137A000001276C,01,"10/1/2014 2:03:51 PM",559
00137A000001276C,01,"10/1/2014 2:04:41 PM",474
00137A000001276C,01,"10/1/2014 2:04:41 PM",474
00137A000001276C,01,"10/1/2014 2:04:41 PM",474
00137A000001276C,01,"10/1/2014 2:04:41 PM",474
00137A000001276C,01,"10/1/2014 2:04:51 PM",546
00137A000001276C,01,"10/1/2014 2:05:21 PM",547
00137A000001276C,01,"10/1/2014 2:06:20 PM",546
00137A000001276C,01,"10/1/2014 2:06:50 PM",360
00137A000001276C,01,"10/1/2014 2:07:00 PM",423
00137A000001276C,01,"10/1/2014 2:07:10 PM",507
00137A000001276C,01,"10/1/2014 2:07:20 PM",543
00137A000001276C,01,"10/1/2014 2:07:50 PM",375
00137A000001276C,01,"10/1/2014 2:07:50 PM",375
00137A000001276C,01,"10/1/2014 2:08:00 PM",341
00137A000001276C,01,"10/1/2014 2:08:10 PM",383
00137A000001276C,01,"10/1/2014 2:08:20 PM",433
00137A000001276C,01,"10/1/2014 2:08:30 PM",447
00137A000001276C,01,"10/1/2014 2:08:40 PM",406
00137A000001276C,01,"10/1/2014 2:08:40 PM",406
00137A000001276C,01,"10/1/2014 2:08:50 PM",425
00137A000001276C,01,"10/1/2014 2:09:10 PM",479
00137A000001276C,01,"10/1/2014 2:09:20 PM",424
00137A000001276C,01,"10/1/2014 2:09:40 PM",598
00137A000001276C,01,"10/1/2014 2:09:50 PM",555
00137A000001276C,01,"10/1/2014 2:09:50 PM",555
00137A000001276C,01,"10/1/2014 2:10:00 PM",532
00137A000001276C,01,"10/1/2014 2:10:20 PM",518
00137A000001276C,01,"10/1/2014 2:11:00 PM",451
00137A000001276C,01,"10/1/2014 2:11:10 PM",495
00137A000001276C,01,"10/1/2014 2:11:10 PM",495
00137A000001276C,01,"10/1/2014 2:11:20 PM",511
00137A000001276C,01,"10/1/2014 2:11:30 PM",482
00137A000001276C,01,"10/1/2014 2:11:50 PM",512
00137A000001276C,01,"10/1/2014 2:12:01 PM",504
00137A000001276C,01,"10/1/2014 2:13:00 PM",504
00137A000001276C,01,"10/1/2014 2:13:58 PM",503
00137A000001276C,01,"10/1/2014 2:14:57 PM",507
00137A000001276C,01,"10/1/2014 2:15:08 PM",500
00137A000001276C,01,"10/1/2014 2:16:06 PM",502
00137A000001276C,01,"10/1/2014 2:16:56 PM",509
00137A000001276C,01,"10/1/2014 2:17:27 PM",516
00137A000001276C,01,"10/1/2014 2:17:37 PM",497
00137A000001276C,01,"10/1/2014 2:17:57 PM",438
00137A000001276C,01,"10/1/2014 2:18:07 PM",519
00137A000001276C,01,"10/1/2014 2:19:07 PM",518
00137A000001276C,01,"10/1/2014 2:20:06 PM",522
00137A000001276C,01,"10/1/2014 2:21:05 PM",525
00137A000001276C,01,"10/1/2014 2:21:45 PM",486
00137A000001276C,01,"10/1/2014 2:21:55 PM",525
00137A000001276C,01,"10/1/2014 2:22:35 PM",468
00137A000001276C,01,"10/1/2014 2:22:45 PM",364
00137A000001276C,01,"10/1/2014 2:23:05 PM",451
00137A000001276C,01,"10/1/2014 2:23:15 PM",436
00137A000001276C,01,"10/1/2014 2:23:25 PM",422
00137A000001276C,01,"10/1/2014 2:23:25 PM",422
00137A000001276C,01,"10/1/2014 2:23:45 PM",434
00137A000001276C,01,"10/1/2014 2:23:55 PM",445
00137A000001276C,01,"10/1/2014 2:24:25 PM",547
00137A000001276C,01,"10/1/2014 2:24:45 PM",432
00137A000001276C,01,"10/1/2014 2:24:55 PM",425
00137A000001276C,01,"10/1/2014 2:25:35 PM",434
00137A000001276C,01,"10/1/2014 2:25:45 PM",440
00137A000001276C,01,"10/1/2014 2:26:05 PM",529
00137A000001276C,01,"10/1/2014 2:26:15 PM",520
00137A000001276C,01,"10/1/2014 2:26:25 PM",512
00137A000001276C,01,"10/1/2014 2:26:35 PM",496
00137A000001276C,01,"10/1/2014 2:26:55 PM",490
00137A000001276C,01,"10/1/2014 2:27:54 PM",486
00137A000001276C,01,"10/1/2014 2:28:53 PM",486
00137A000001276C,01,"10/1/2014 2:29:52 PM",486
00137A000001276C,01,"10/1/2014 2:30:51 PM",483
00137A000001276C,01,"10/1/2014 2:31:50 PM",479
00137A000001276C,01,"10/1/2014 2:32:49 PM",477
00137A000001276C,01,"10/1/2014 2:33:48 PM",476
00137A000001276C,01,"10/1/2014 2:34:47 PM",478
00137A000001276C,01,"10/1/2014 2:35:46 PM",482
00137A000001276C,01,"10/1/2014 2:35:56 PM",472
00137A000001276C,01,"10/1/2014 2:36:06 PM",496
00137A000001276C,01,"10/1/2014 2:36:16 PM",485
00137A000001276C,01,"10/1/2014 2:36:26 PM",418
00137A000001276C,01,"10/1/2014 2:36:36 PM",483
00137A000001276C,01,"10/1/2014 2:36:46 PM",464
00137A000001276C,01,"10/1/2014 2:36:56 PM",397
00137A000001276C,01,"10/1/2014 2:37:06 PM",514
00137A000001276C,01,"10/1/2014 2:37:26 PM",506
00137A000001276C,01,"10/1/2014 2:37:36 PM",468
00137A000001276C,01,"10/1/2014 2:37:46 PM",373
00137A000001276C,01,"10/1/2014 2:37:56 PM",428
00137A000001276C,01,"10/1/2014 2:38:06 PM",562
00137A000001276C,01,"10/1/2014 2:38:16 PM",434
00137A000001276C,01,"10/1/2014 2:38:26 PM",401
00137A000001276C,01,"10/1/2014 2:38:36 PM",384
00137A000001276C,01,"10/1/2014 2:38:36 PM",384
00137A000001276C,01,"10/1/2014 2:38:46 PM",427
00137A000001276C,01,"10/1/2014 2:38:46 PM",427
00137A000001276C,01,"10/1/2014 2:38:56 PM",496
00137A000001276C,01,"10/1/2014 2:39:06 PM",525
00137A000001276C,01,"10/1/2014 2:39:16 PM",503
00137A000001276C,01,"10/1/2014 2:39:46 PM",378
00137A000001276C,01,"10/1/2014 2:39:56 PM",458
00137A000001276C,01,"10/1/2014 2:39:56 PM",458
00137A000001276C,01,"10/1/2014 2:40:06 PM",525
00137A000001276C,01,"10/1/2014 2:40:16 PM",509
00137A000001276C,01,"10/1/2014 2:40:26 PM",491
00137A000001276C,01,"10/1/2014 2:40:36 PM",485
00137A000001276C,01,"10/1/2014 2:41:35 PM",485
00137A000001276C,01,"10/1/2014 2:42:34 PM",366
00137A000001276C,01,"10/1/2014 2:42:34 PM",366
00137A000001276C,01,"10/1/2014 2:42:44 PM",428
00137A000001276C,01,"10/1/2014 2:43:14 PM",463
00137A000001276C,01,"10/1/2014 2:43:24 PM",481
00137A000001276C,01,"10/1/2014 2:43:34 PM",507
00137A000001276C,01,"10/1/2014 2:43:34 PM",507
00137A000001276C,01,"10/1/2014 2:43:44 PM",491
00137A000001276C,01,"10/1/2014 2:43:54 PM",482
00137A000001276C,01,"10/1/2014 2:44:34 PM",425
00137A000001276C,01,"10/1/2014 2:44:44 PM",438
00137A000001276C,01,"10/1/2014 2:44:54 PM",472
00137A000001276C,01,"10/1/2014 2:45:04 PM",411
00137A000001276C,01,"10/1/2014 2:45:14 PM",419
00137A000001276C,01,"10/1/2014 2:46:13 PM",422
00137A000001276C,01,"10/1/2014 2:46:53 PM",427
00137A000001276C,01,"10/1/2014 2:47:03 PM",432
00137A000001276C,01,"10/1/2014 2:47:13 PM",440
00137A000001276C,01,"10/1/2014 2:47:33 PM",474
00137A000001276C,01,"10/1/2014 2:47:33 PM",474
00137A000001276C,01,"10/1/2014 2:47:43 PM",518
00137A000001276C,01,"10/1/2014 2:47:53 PM",473
00137A000001276C,01,"10/1/2014 2:48:52 PM",477
00137A000001276C,01,"10/1/2014 2:49:51 PM",479
00137A000001276C,01,"10/1/2014 2:50:50 PM",479
00137A000001276C,01,"10/1/2014 2:51:40 PM",488
00137A000001276C,01,"10/1/2014 2:52:30 PM",479
00137A000001276C,01,"10/1/2014 2:53:29 PM",479
00137A000001276C,01,"10/1/2014 2:54:28 PM",472
00137A000001276C,01,"10/1/2014 2:54:48 PM",356
00137A000001276C,01,"10/1/2014 2:54:58 PM",428
00137A000001276C,01,"10/1/2014 2:55:18 PM",449
00137A000001276C,01,"10/1/2014 2:55:28 PM",423
00137A000001276C,01,"10/1/2014 2:55:38 PM",445
00137A000001276C,01,"10/1/2014 2:55:48 PM",411
00137A000001276C,01,"10/1/2014 2:56:38 PM",418
00137A000001276C,01,"10/1/2014 2:56:58 PM",445
00137A000001276C,01,"10/1/2014 2:57:08 PM",483
00137A000001276C,01,"10/1/2014 2:57:18 PM",499
00137A000001276C,01,"10/1/2014 2:57:29 PM",476
00137A000001276C,01,"10/1/2014 2:58:27 PM",479
00137A000001276C,01,"10/1/2014 2:59:17 PM",485
00137A000001276C,01,"10/1/2014 3:00:17 PM",483
00137A000001276C,01,"10/1/2014 3:00:17 PM",483
00137A000001276C,01,"10/1/2014 3:01:16 PM",478
00137A000001276C,01,"10/1/2014 3:02:06 PM",472
00137A000001276C,01,"10/1/2014 3:03:05 PM",470
00137A000001276C,01,"10/1/2014 3:03:55 PM",463
00137A000001276C,01,"10/1/2014 3:04:15 PM",472
00137A000001276C,01,"10/1/2014 3:04:25 PM",478
00137A000001276C,01,"10/1/2014 3:05:15 PM",459
00137A000001276C,01,"10/1/2014 3:05:25 PM",410
00137A000001276C,01,"10/1/2014 3:05:35 PM",391
00137A000001276C,01,"10/1/2014 3:05:45 PM",424
00137A000001276C,01,"10/1/2014 3:06:15 PM",433
00137A000001276C,01,"10/1/2014 3:06:25 PM",467
00137A000001276C,01,"10/1/2014 3:06:35 PM",492
00137A000001276C,01,"10/1/2014 3:06:35 PM",492
00137A000001276C,01,"10/1/2014 3:06:45 PM",481
00137A000001276C,01,"10/1/2014 3:07:35 PM",473
00137A000001276C,01,"10/1/2014 3:07:55 PM",465
00137A000001276C,01,"10/1/2014 3:08:25 PM",459
00137A000001276C,01,"10/1/2014 3:08:45 PM",467
00137A000001276C,01,"10/1/2014 3:09:35 PM",458
00137A000001276C,01,"10/1/2014 3:09:45 PM",356
00137A000001276C,01,"10/1/2014 3:09:55 PM",427
00137A000001276C,01,"10/1/2014 3:10:15 PM",496
00137A000001276C,01,"10/1/2014 3:10:25 PM",461
00137A000001276C,01,"10/1/2014 3:10:35 PM",450
00137A000001276C,01,"10/1/2014 3:11:34 PM",447
00137A000001276C,01,"10/1/2014 3:12:33 PM",445
00137A000001276C,01,"10/1/2014 3:13:03 PM",452
00137A000001276C,01,"10/1/2014 3:14:02 PM",450
00137A000001276C,01,"10/1/2014 3:15:01 PM",447
00137A000001276C,01,"10/1/2014 3:15:41 PM",391
00137A000001276C,01,"10/1/2014 3:15:41 PM",391
00137A000001276C,01,"10/1/2014 3:15:51 PM",446
00137A000001276C,01,"10/1/2014 3:16:01 PM",494
00137A000001276C,01,"10/1/2014 3:16:01 PM",494
00137A000001276C,01,"10/1/2014 3:16:11 PM",472
00137A000001276C,01,"10/1/2014 3:16:21 PM",438
00137A000001276C,01,"10/1/2014 3:16:21 PM",438
00137A000001276C,01,"10/1/2014 3:17:20 PM",438
00137A000001276C,01,"10/1/2014 3:18:19 PM",440
00137A000001276C,01,"10/1/2014 3:19:18 PM",440
00137A000001276C,01,"10/1/2014 3:20:08 PM",431
00137A000001276C,01,"10/1/2014 3:20:18 PM",438
00137A000001276C,01,"10/1/2014 3:20:28 PM",427
00137A000001276C,01,"10/1/2014 3:20:38 PM",461
00137A000001276C,01,"10/1/2014 3:20:48 PM",436
00137A000001276C,01,"10/1/2014 3:21:08 PM",424
00137A000001276C,01,"10/1/2014 3:21:18 PM",436
00137A000001276C,01,"10/1/2014 3:21:58 PM",431
00137A000001276C,01,"10/1/2014 3:22:08 PM",424
00137A000001276C,01,"10/1/2014 3:23:07 PM",431
00137A000001276C,01,"10/1/2014 3:24:06 PM",434
00137A000001276C,01,"10/1/2014 3:25:05 PM",440
00137A000001276C,01,"10/1/2014 3:26:04 PM",438
00137A000001276C,01,"10/1/2014 3:26:24 PM",428
00137A000001276C,01,"10/1/2014 3:26:34 PM",437
00137A000001276C,01,"10/1/2014 3:26:44 PM",429
00137A000001276C,01,"10/1/2014 3:26:54 PM",440
00137A000001276C,01,"10/1/2014 3:27:04 PM",428
00137A000001276C,01,"10/1/2014 3:27:34 PM",443
00137A000001276C,01,"10/1/2014 3:27:34 PM",443
00137A000001276C,01,"10/1/2014 3:27:44 PM",425
00137A000001276C,01,"10/1/2014 3:28:14 PM",420
00137A000001276C,01,"10/1/2014 3:28:24 PM",465
00137A000001276C,01,"10/1/2014 3:28:34 PM",447
00137A000001276C,01,"10/1/2014 3:28:44 PM",461
00137A000001276C,01,"10/1/2014 3:29:43 PM",456
00137A000001276C,01,"10/1/2014 3:30:42 PM",458
00137A000001276C,01,"10/1/2014 3:31:12 PM",452
00137A000001276C,01,"10/1/2014 3:31:52 PM",443
00137A000001276C,01,"10/1/2014 3:32:51 PM",446
00137A000001276C,01,"10/1/2014 3:33:50 PM",441
00137A000001276C,01,"10/1/2014 3:34:49 PM",434
00137A000001276C,01,"10/1/2014 3:35:29 PM",440
00137A000001276C,01,"10/1/2014 3:36:28 PM",438
00137A000001276C,01,"10/1/2014 3:37:18 PM",416
00137A000001276C,01,"10/1/2014 3:37:28 PM",438
00137A000001276C,01,"10/1/2014 3:37:38 PM",393
00137A000001276C,01,"10/1/2014 3:37:38 PM",393
00137A000001276C,01,"10/1/2014 3:37:48 PM",436
00137A000001276C,01,"10/1/2014 3:37:58 PM",456
00137A000001276C,01,"10/1/2014 3:37:58 PM",456
00137A000001276C,01,"10/1/2014 3:38:08 PM",446
00137A000001276C,01,"10/1/2014 3:38:18 PM",427
00137A000001276C,01,"10/1/2014 3:38:28 PM",449
00137A000001276C,01,"10/1/2014 3:38:38 PM",437
00137A000001276C,01,"10/1/2014 3:39:37 PM",446
00137A000001276C,01,"10/1/2014 3:40:07 PM",440
00137A000001276C,01,"10/1/2014 3:40:57 PM",447
00137A000001276C,01,"10/1/2014 3:41:08 PM",440
00137A000001276C,01,"10/1/2014 3:42:06 PM",433
00137A000001276C,01,"10/1/2014 3:42:16 PM",445
00137A000001276C,01,"10/1/2014 3:42:46 PM",438
00137A000001276C,01,"10/1/2014 3:43:07 PM",431
00137A000001276C,01,"10/1/2014 3:43:47 PM",438
00137A000001276C,01,"10/1/2014 3:44:17 PM",432
00137A000001276C,01,"10/1/2014 3:45:16 PM",437
00137A000001276C,01,"10/1/2014 3:45:56 PM",429
00137A000001276C,01,"10/1/2014 3:46:16 PM",434
00137A000001276C,01,"10/1/2014 3:47:15 PM",432
00137A000001276C,01,"10/1/2014 3:48:14 PM",428
00137A000001276C,01,"10/1/2014 3:49:13 PM",425
00137A000001276C,01,"10/1/2014 3:50:12 PM",422
00137A000001276C,01,"10/1/2014 3:51:11 PM",422
00137A000001276C,01,"10/1/2014 3:52:10 PM",425
00137A000001276C,01,"10/1/2014 3:53:59 PM",431
00137A000001276C,01,"10/1/2014 3:54:49 PM",425
00137A000001276C,01,"10/1/2014 3:55:29 PM",420
00137A000001276C,01,"10/1/2014 3:55:59 PM",415
00137A000001276C,01,"10/1/2014 3:55:59 PM",415
00137A000001276C,01,"10/1/2014 3:56:58 PM",425
00137A000001276C,01,"10/1/2014 3:57:57 PM",409
00137A000001276C,01,"10/1/2014 3:58:47 PM",406
00137A000001276C,01,"10/1/2014 3:59:46 PM",420
00137A000001276C,01,"10/1/2014 4:00:45 PM",405
00137A000001276C,01,"10/1/2014 4:01:05 PM",420
00137A000001276C,01,"10/1/2014 4:01:45 PM",407
00137A000001276C,01,"10/1/2014 4:01:45 PM",407
00137A000001276C,01,"10/1/2014 4:02:05 PM",431
00137A000001276C,01,"10/1/2014 4:02:15 PM",440
00137A000001276C,01,"10/1/2014 4:02:25 PM",415
00137A000001276C,01,"10/1/2014 4:03:24 PM",414
00137A000001276C,01,"10/1/2014 4:04:23 PM",413
00137A000001276C,01,"10/1/2014 4:05:22 PM",411
00137A000001276C,01,"10/1/2014 4:06:21 PM",409
00137A000001276C,01,"10/1/2014 4:07:20 PM",425
00137A000001276C,01,"10/1/2014 4:07:30 PM",407
00137A000001276C,01,"10/1/2014 4:07:40 PM",425
00137A000001276C,01,"10/1/2014 4:08:10 PM",413
00137A000001276C,01,"10/1/2014 4:08:20 PM",427
00137A000001276C,01,"10/1/2014 4:09:19 PM",424
00137A000001276C,01,"10/1/2014 4:10:18 PM",423
00137A000001276C,01,"10/1/2014 4:11:17 PM",422
00137A000001276C,01,"10/1/2014 4:12:16 PM",420
00137A000001276C,01,"10/1/2014 4:13:15 PM",422
00137A000001276C,01,"10/1/2014 4:14:14 PM",420
00137A000001276C,01,"10/1/2014 4:14:14 PM",420
00137A000001276C,01,"10/1/2014 4:15:13 PM",418
00137A000001276C,01,"10/1/2014 4:16:12 PM",420
00137A000001276C,01,"10/1/2014 4:16:42 PM",410
00137A000001276C,01,"10/1/2014 4:16:52 PM",436
00137A000001276C,01,"10/1/2014 4:16:52 PM",436
00137A000001276C,01,"10/1/2014 4:17:02 PM",418
00137A000001276C,01,"10/1/2014 4:17:12 PM",411
00137A000001276C,01,"10/1/2014 4:17:32 PM",416
00137A000001276C,01,"10/1/2014 4:17:42 PM",422
00137A000001276C,01,"10/1/2014 4:17:42 PM",422
00137A000001276C,01,"10/1/2014 4:17:52 PM",415
00137A000001276C,01,"10/1/2014 4:18:12 PM",422
00137A000001276C,01,"10/1/2014 4:18:22 PM",409
00137A000001276C,01,"10/1/2014 4:18:42 PM",415
00137A000001276C,01,"10/1/2014 4:18:52 PM",420
00137A000001276C,01,"10/1/2014 4:18:52 PM",420
00137A000001276C,01,"10/1/2014 4:19:22 PM",410
00137A000001276C,01,"10/1/2014 4:19:22 PM",410
00137A000001276C,01,"10/1/2014 4:19:32 PM",424
00137A000001276C,01,"10/1/2014 4:19:42 PM",414
00137A000001276C,01,"10/1/2014 4:20:02 PM",425
00137A000001276C,01,"10/1/2014 4:20:22 PM",420
00137A000001276C,01,"10/1/2014 4:20:42 PM",409
00137A000001276C,01,"10/1/2014 4:20:52 PM",416
00137A000001276C,01,"10/1/2014 4:21:12 PM",405
00137A000001276C,01,"10/1/2014 4:21:22 PM",419
